URN,QCSI,QDataInput,QSamPrep,Qextraction,Qvalidation
4263,4038.0408,296.9658,969.0416,1702.8621,1119.8988
4264,4035.2216,299.7931,956.694,1724.8442,1118.0959
4265,4010.2493,251.6361,991.0237,1682.888,1120.9683
4266,3998.9917,232.8429,1023.1931,1655.236,1123.8811
4267,3980.4119,237.932,1010.9978,1670.6927,1122.0539
4268,4011.3544,191.1956,1038.6498,1633.4748,1125.2075
4269,3961.7236,175.4969,1060.411,1609.0831,1126.6422
4270,3909.5516,174.5385,1084.8027,1585.4103,1128.2212
4271,3927.6304,126.9178,1108.4755,1556.7335,1129.4971
4272,3617.4197,103.4075,1148.6106,1532.2476,1133.1679
4273,3467.315,116.2397,1137.1523,1545.2752,1131.1905
4274,3495.567,58.1887,1161.6382,1513.8041,1134.4434
4275,3435.7622,53.7516,1180.0817,1499.1166,1136.3385
4276,3345.2806,33.591,1194.7692,1485.8215,1137.9211
4277,3347.9805,0.0193,1208.0643,1469.716,1139.8494
4278,3288.4692,411.2087,833.0304,401.791,1141.1164
4279,3176.3585,392.8845,851.2394,371.8887,1142.7025
4280,3080.8087,364.4605,881.1417,348.0247,1144.1577
4281,4036.0336,355.5305,905.0057,323.8035,1145.2813
4282,3986.6303,322.0805,929.2269,294.6987,1146.4103
4283,4009.4267,299.8314,958.3317,268.9041,1148.3633
4284,3794.3521,297.943,984.1263,249.3904,1150.0765
4285,3775.2331,264.3837,1003.64,220.3771,1151.3068
4286,3759.4102,233.0031,1032.6533,206.5635,1152.5438
4287,3541.955,225.5086,1046.4669,193.3494,1154.3657
4288,3496.5671,201.5966,1059.681,176.6756,1156.3481
4289,3392.3847,175.3866,1076.3548,158.131,1157.9504
4290,3306.3216,164.0987,1094.8994,140.918,1159.1824
4291,3170.5319,145.8539,1112.1124,126.5411,1160.6899
4292,3194.1012,108.7715,1126.4893,115.9804,1161.8218
4293,3189.9529,96.0669,1137.05,91.4055,1163.6344
4294,3180.9917,71.7053,1161.6249,79.9084,1165.5049
4295,3194.2058,40.2732,1173.122,67.6885,1167.5029
4296,3200.7182,39.7576,1185.3419,46.9903,1169.3902
4297,3180.5998,6.5485,1206.0401,23.072,1170.5495
4298,3058.7464,399.2134,3735.2075,2916.4873,1.4818
4299,2999.8873,403.6583,3723.5009,2928.2934,0
4300,2927.9192,362.2904,3747.0136,2899.7942,2.6306
4301,3810.3061,341.0914,3763.7067,2878.7262,4.3229
4302,3742.6895,330.7728,3784.7747,2861.118,5.9107
4303,3755.4947,302.6388,3802.3829,2847.6504,7.7959
4304,3717.3213,278.9765,3815.8505,2824.949,9.1685
4305,3668.4629,273.4977,3838.5519,2800.6694,10.7258
4306,3665.5742,243.3253,3862.8315,2777.8113,11.9375
4307,3602.9306,215.8383,3885.6896,2755.4362,13.2845
4308,3563.8926,209.0413,3908.0647,2731.4125,14.9093
4309,3207.5314,186.1673,3932.0884,2719.114,16.6128
4310,3189.5494,149.5639,3961.7754,2677.5059,19.6147
4311,3188.8635,152.5642,3944.3869,2701.7255,17.8178
4312,2959.2026,128.2026,3985.995,2653.2381,20.7826
4313,2881.5492,80.1658,4024.1814,2625.3652,24.0183
4314,2825.9471,95.5308,4010.2628,2639.3195,22.0363
4315,2794.3058,64.0115,4038.1357,2603.6689,25.0833
4316,2712.5115,41.0325,4059.832,2577.1556,26.7718
4317,2674.7892,12.5596,4086.3453,2549.5935,27.8527
4318,2508.0244,7.137,4113.9074,2534.8165,29.7069
4319,2529.3004,399.3544,844.2534,1488.5244,30.896
4320,2454.9767,372.6734,855.729,1471.6045,32.4227
4321,2220.3324,371.4601,872.6489,1458.5403,33.8136
4322,5866.0263,331.978,885.7131,1439.3153,34.9425
4323,5857.1905,311.1558,931.2884,1398.7524,38.3028
4324,5793.3674,312.0226,904.9381,1412.965,36.7876
4325,5584.1658,271.1268,945.501,1385.8976,39.6591
4326,5507.5406,257.7856,958.3558,1367.4327,41.1253
4327,5456.4073,252.667,976.8207,1355.1864,42.1971
4328,5486.3443,216.1589,989.067,1341.7016,43.4853
4329,5494.1334,185.5465,1027.2717,1288.9577,46.5637
4330,5392.7665,188.0775,1002.5518,1316.9817,44.584
4331,5211.4957,159.6493,1055.2957,1274.1739,48.2747
4332,5092.7823,125.8124,1070.0795,1256.4193,49.4442
4333,5014.7188,118.8824,1087.8341,1243.0851,51.0117
4334,4890.1002,101.9884,1101.1683,1228.8849,52.8264
4335,4858.5171,51.3418,1130.4455,1198.0958,56.0604
4336,4655.7191,63.6432,1115.3685,1213.8079,54.0612
4337,4671.6697,45.1313,1146.1576,1185.3461,57.1702
4338,4580.014,415.259,855.818,44.7425,58.3583
4339,4245.5542,409.9191,871.0755,25.2837,60.2416
4340,4251.2539,399.2072,890.5343,3236.1868,1080
4341,5001.0439,359.6805,919.6312,3219.1569,1081.7803
4342,4943.3401,351.4994,936.6611,3195.8142,1082.9048
4343,4784.8621,344.1988,960.0038,3182.9936,1084.1884
4344,4554.1089,295.5063,972.8244,3164.8532,1085.2887
4345,4356.5926,291.8385,990.9648,3143.6388,1086.9762
4346,4304.6168,272.4612,1012.1792,3125.5742,1088.3495
4347,4350.4178,239.4012,1030.2438,3115.3237,1090.3211
4348,4208.4499,222.2473,1040.4943,3096.8101,1091.4702
4349,4018.9348,214.702,1059.0079,3077.0052,1093.3922
4350,3972.9658,178.2337,1078.8128,3049.3369,1094.633
4351,3929.4272,165.6576,1106.4811,3022.6753,1096.1228
4352,3910.1556,146.7944,1133.1427,2994.4605,1097.2965
4353,3910.8563,119.2724,1161.3575,2979.5035,1099.1624
4354,3912.8449,93.321,1176.3145,2960.7567,1100.4836
4355,3868.8401,85.5182,1195.0613,2931.6611,1102.4647
4356,3651.9765,49.4741,1224.1569,2903.8234,1103.9624
4357,3479.7402,33.8061,1251.9946,2892.257,1105.8903
4358,3472.1697,24.843,1263.561,1851.833,1107.2524
4359,3377.3772,411.5092,842.334,1830.4439,1108.7052
4360,3170.4756,402.9983,863.7231,1807.7897,1109.9589
4361,3171.9943,379.5688,886.3773,1786.3508,1110.9616
4362,4085.6826,355.7988,907.8162,1772.4031,1112.7093
4363,4021.2087,335.7068,921.7639,1756.5118,1113.8397
4364,4027.4552,322.4905,937.6552,1736.5586,1115.6813
4365,4029.855,296.6497,957.6084,1712.8317,1116.8817
4366,4032.8422,273.3357,981.3353,1689.1997,1118.2165
4367,3898.3124,265.416,1004.9673,1677.2795,1119.7912
4368,3804.9427,233.2013,1016.8875,1657.2111,1120.9914
4369,3654.2492,210.1885,1036.9559,1643.385,1122.6356
4370,3316.0215,204.3404,1050.782,1633.3026,1124.2609
4371,3155.6616,171.8558,1060.8644,1607.6592,1125.7439
4372,3169.4074,150.4321,1086.5078,1583.1218,1127.2467
4373,2881.8377,142.8853,1111.0452,1565.2072,1128.6275
4374,2792.8389,112.5401,1128.9598,1553.5618,1130.1382
4375,2690.6347,94.6552,1140.6052,1532.488,1131.4853
4376,2686.2066,78.4304,1161.679,1502.6628,1132.6188
4377,2229.8618,58.3108,1191.5042,1487.3381,1134.3223
4378,2183.8638,34.7826,1206.8289,1462.3206,1135.3939
4379,1991.8609,24.6911,1231.8464,1445.4558,1136.7837
4380,1914.9345,417.8988,838.6233,399.947,1137.8397
4381,1904.821,398.3183,858.6763,384.0122,1139.2722
4382,1849.1024,384.0389,874.6111,363.0603,1140.4393
4383,2815.3846,347.912,895.563,334.4663,1141.8903
4384,2714.2742,327.6381,924.157,317.2988,1143.8233
4385,2473.7267,317.6976,941.3245,292.5317,1145.7736
4386,2375.0877,282.6691,966.0916,276.5309,1147.5736
4387,2278.8511,264.7845,982.0924,265.3072,1149.3198
4388,2065.4877,264.6002,993.3161,253.3172,1150.9263
4389,1857.0734,221.5127,1005.3061,242.3362,1151.9647
4390,1864.549,200.9298,1016.2871,216.107,1153.4537
4391,1719.5754,198.3168,1042.5163,204.6839,1155.1224
4392,1387.4788,154.872,1053.9394,180.1031,1156.9198
4393,1388.2829,145.1286,1078.5202,156.6553,1158.7335
4394,1313.8807,144.482,1101.968,142.8145,1159.8681
4395,1209.4966,99.0939,1115.8088,118.3721,1160.9269
4396,1129.5919,86.3379,1167.6099,70.9181,1163.3696
4397,1001.5773,89.1468,1140.2512,91.0134,1162.0605
4398,1009.3679,36.2094,1187.7052,48.269,1164.4834
4399,944.7908,21.1854,1225.5796,3.6333,1167.9599
4400,823.417,25.0633,1210.3543,33.0437,1166.092
4401,868.8473,393.6849,3727.3636,2916.7906,0
4402,831.411,386.0076,3750.573,2893.4542,1.585
4403,794.8418,372.5191,3773.9094,2865.0083,2.913
4404,1732.9354,327.2372,3827.786,2821.6978,6.611
4405,1636.0945,328.2671,3802.3553,2839.5776,4.806
4406,1623.384,314.7421,3845.6658,2807.2651,7.8506
4407,1556.8172,258.9578,3877.259,2772.3767,11.0062
4408,1447.6687,267.1301,3860.0985,2790.1046,9.0925
4409,1438.1784,242.0615,3894.9869,2756.5983,12.4147
4410,1130.4569,202.0022,3910.7653,2726.6413,14.4004
4411,1096.591,190.513,3940.7223,2701.8819,16.1405
4412,938.9782,174.052,3965.4817,2677.1494,18.0259
4413,867.7835,143.4259,3990.2142,2665.6923,19.8956
4414,823.6707,132.5613,4001.6713,2636.0376,21.1898
4415,799.6462,119.5839,4031.326,2616.1305,22.4427
4416,681.2341,74.6885,4065.6823,2578.3296,25.418
4417,606.5421,75.5403,4051.2331,2601.6813,23.5226
4418,550.9308,62.9936,4089.034,2565.5582,26.6152
4419,563.1789,15.7348,4130.9633,1490.1139,29.1735
4420,475.3491,16.3656,4101.8054,2536.4003,27.7889
4421,482.1862,6.5168,5177.2497,1473.4321,30.4506
4422,527.4139,379.2858,866.941,1452.1338,31.6184
4423,497.0892,371.3713,888.2393,1435.198,32.8189
4424,372.6081,367.8172,905.1751,1405.4964,34.5172
4425,4261.6349,319.6729,934.8767,1395.0647,35.8199
4426,3961.1023,309.8153,945.3084,1371.4364,37.1895
4427,3895.1924,306.0963,968.9367,1343.8726,38.7076
4428,3626.7445,262.7832,996.5005,1330.7694,40.2373
4429,3515.601,258.3911,1009.6037,1315.1684,41.4272
4430,3416.2871,244.8849,1025.2047,1300.6086,42.4353
4431,3270.5762,206.4505,1039.7645,1271.5756,43.9283
4432,3265.9158,199.231,1068.7975,1250.1352,45.0887
4433,3181.4984,179.194,1090.2379,1233.2225,46.4243
4434,3176.0699,140.033,1107.1506,1220.6371,48.1933
4435,3128.0792,126.9893,1119.736,1197.4412,49.9968
4436,3045.1625,118.7982,1142.9319,1171.5164,51.9765
4437,2914.25,77.6178,1168.8567,1156.3511,53.4078
4438,2868.943,70.3683,1184.022,1135.9477,54.9854
4439,2723.3057,51.2284,1204.4254,1123.8735,56.1608
4440,2655.0985,12.5371,1230.8163,1097.1399,59.7512
4441,2363.0397,13.9392,1216.4996,1109.5568,58.0136
4442,2167.9038,415.1919,839.5323,40.4105,60.9165
4443,2177.0677,370.7248,874.089,10.2274,63.6919
4444,2171.1798,378.3874,859.1218,25.4433,62.0623
4445,3114.1727,358.6031,889.3049,3223.0377,1080
4446,2927.3711,316.6834,916.4946,3207.6719,1081.1736
4447,2867.924,314.4956,931.8604,3191.6243,1082.7022
4448,2799.8449,300.2237,947.908,3176.8302,1083.8574
4449,2645.5334,250.6652,974.5823,3152.5442,1086.9232
4450,2184.2344,253.181,962.7021,3164.95,1085.1383
4451,2138.623,240.3461,986.9881,3125.41,1088.4237
4452,2034.5797,194.3587,1043.5281,3066.4392,1091.1253
4453,2002.2301,195.4101,1014.1223,3096.0042,1089.814
4454,1908.2685,179.2836,1073.0931,3038.8283,1092.2358
4455,1936.3084,134.0853,1116.0311,3000.985,1095.2191
4456,1882.5902,140.2103,1100.704,3023.5012,1093.7178
4457,1873.0672,112.4353,1138.5473,2988.5969,1096.2879
4458,1855.2415,82.5782,1150.9354,2977.7988,1098.1107
4459,1477.9294,81.3427,1161.7335,2967.6044,1099.3437
4460,1470.7312,47.7354,1171.9279,2948.2226,1100.3738
4461,1474.7577,16.9747,1191.3097,2919.5045,1102.0909
4462,1443.5047,14.1435,1220.0278,2890.2701,1103.8554
4463,1403.2048,406.4081,846.2401,1849.8038,1105.6932
4464,1391.322,380.8169,856.4363,1831.8798,1107.1947
4465,1357.3805,372.562,874.3603,1820.618,1108.3463
4466,2377.2992,345.1299,885.6221,1803.6603,1109.8662
4467,2395.5231,326.3685,902.5798,1790.6248,1111.3641
4468,2384.5977,307.8808,915.6153,1771.3946,1112.4432
4469,2382.663,288.3874,934.8455,1748.0714,1114.1593
4470,2066.0163,267.5944,958.1687,1733.2527,1115.3411
4471,2046.5046,252.2128,972.9874,1713.6315,1116.6491
4472,2062.764,227.6993,992.6086,1687.509,1117.7776
4473,2082.6314,201.2354,1018.7311,1662.1152,1119.2313
4474,1999.1319,191.7901,1044.1249,1649.931,1121.0322
4475,1854.2474,161.442,1056.3091,1623.5977,1122.4656
4476,1863.7717,140.6813,1082.6424,1600.3687,1124.2618
4477,1847.2473,133.9205,1105.8714,1571.1057,1125.7053
4478,1863.6508,101.8984,1135.1344,1544.8684,1126.953
4479,1835.541,69.2746,1186.6465,1502.5954,1130.2829
4480,1775.811,82.0392,1161.3717,1519.5936,1128.3173
4481,1789.0277,40.9145,1203.6447,1490.7609,1131.297
4482,1633.1219,25.5881,1215.4792,1470.9471,1132.7732
4483,1598.7881,12.2441,1235.293,1453.7464,1133.9396
4484,1433.142,392.4359,848.609,400.9097,1135.1373
4485,1318.6249,385.344,867.6993,375.0707,1137.0239
4486,820.1925,363.3581,893.5383,351.3609,1138.4433
4487,1804.5394,330.8966,917.2481,324.5515,1140.3436
4488,1796.9951,323.4909,944.0575,302.9651,1141.8604
4489,1800.6184,312.2701,965.6439,273.3379,1143.3995
4490,1612.1584,267.6463,995.2711,258.9374,1144.4043
4491,1388.489,267.367,1009.6716,243.8519,1146.0361
4492,1314.158,253.0062,1024.7571,226.4002,1147.1861
4493,1060.4584,215.3698,1042.2088,203.167,1148.5294
4494,1052.2282,202.874,1065.442,180.0607,1149.5501
4495,463.4397,190.5498,1088.5483,151.6802,1151.2557
4496,453.7692,157.1934,1116.9288,126.9918,1152.8362
4497,364.0092,136.0657,1141.6172,104.0969,1154.1036
4498,325.9423,133.4371,1164.5121,86.9525,1155.9246
4499,344.582,95.5641,1181.6565,58.0333,1157.127
4500,334.8649,79.1028,1210.5757,40.4136,1158.6503
4501,173.122,78.4379,1228.1954,29.1951,1159.8442
4502,102.8428,30.1821,1239.4139,9.6927,1160.9442
4503,0.6429,14.9874,1258.9163,2933.2726,0
4504,1018.9591,363.9131,3738.9195,2894.3586,2.8323
4505,962.453,362.529,3764.0952,2876.7861,4.0555
4506,950.3853,364.2439,3725.1812,2919.5343,1.6841
4507,881.2381,304.1377,3781.6677,2861.2707,5.1881
4508,407.9467,291.2707,3826.7438,2802.5903,8.5817
4509,387.429,295.0462,3797.1831,2831.71,6.5965
4510,433.0172,245.4834,3855.8635,2785.6068,10.431
4511,435.5132,232.5501,3872.847,2756.9463,11.7306
4512,389.7551,232.1735,3901.5075,2733.0257,13.3137
4513,313.857,178.5954,3925.4281,2708.0167,14.6447
4514,235.6363,165.8933,3971.9047,2667.3307,18.2836
4515,222.9576,172.2158,3950.4371,2686.5491,16.4692
4516,106.0208,111.6619,3991.1231,2655.187,19.6802
4517,49.6307,109.6525,4003.2668,2638.1622,21.5067
4518,22.8292,99.6462,4020.2916,2613.4624,23.0943
4519,0,14.7804,4044.9914,2599.0548,24.8899
4520,3794.1043,348.423,891.7364,1442.6433,30.2463
4521,3765.9974,357.7473,859.4279,1480.4629,26.7108
4522,3638.0789,352.6038,878.965,1467.6915,28.6796
4523,3651.5835,288.2022,967.2186,1363.9638,35.1118
4524,3641.082,297.6265,916.7846,1419.8421,32.0921
4525,3638.8684,289.6929,939.5858,1392.2093,34.0127
4526,3583.1288,234.6789,995.4641,1344.7928,36.4167
4527,3540.2981,230.3097,1014.6351,1318.7291,38.0293
4528,3487.4762,229.083,1040.6988,1307.105,39.3815
4529,3209.3232,176.0702,1052.3229,1278.3424,40.7142
4530,3197.8801,161.0711,1096.4843,1233.3294,43.9221
4531,3146.7656,165.3816,1081.0855,1262.9436,42.0106
4532,3136.4206,115.0676,1126.0985,1220.9006,45.5817
4533,3101.1586,99.6612,1138.5273,1197.8724,47.0592
4534,3007.2596,98.6467,1161.5555,1185.0317,48.8296
4535,2978.7745,57.5125,1174.3962,1163.1298,50.4078
4536,2783.9535,41.9122,1196.2981,1151.3095,51.6362
4537,2700.4775,29.6467,1208.1184,1138.7684,52.8763
4538,2610.4889,416.5289,844.3029,42.8514,54.7803
4539,2624.5869,410.7499,861.4515,25.8676,56.2564
4540,2546.4179,391.5292,878.4353,1.8059,57.2618
4541,3467.4612,359.4237,902.497,3218.2904,1080
4542,3386.4709,351.7094,926.0125,3189.4093,1081.2019
4543,3379.5304,332.2355,954.8936,3169.3202,1082.5289
4544,3353.7594,293.1843,997.4653,3133.3269,1085.6697
4545,3302.3129,299.2461,974.9827,3146.8376,1083.8743
4546,3112.8221,273.7155,1010.976,3107.9253,1086.694
4547,3029.4701,236.6098,1057.2382,3062.6317,1089.5767
4548,3003.5596,240.3234,1036.3776,3087.0647,1087.9843
4549,2909.2779,212.4269,1081.6712,3032.6757,1090.6094
4550,2576.0849,179.5344,1111.6272,3010.4273,1092.1081
4551,2195.8815,178.6223,1133.8756,2986.4682,1093.5695
4552,2172.5158,151.9029,1157.8347,2963.4134,1094.8247
4553,2084.5221,120.8668,1180.8895,2940.6575,1096.2659
4554,1918.6181,114.0643,1203.6454,2915.7408,1097.5664
4555,1583.7643,83.3612,1228.5621,2904.0229,1099.2757
4556,1581.4446,58.2167,1259.5873,1846.549,1102.7577
4557,1551.549,61.0743,1240.28,2884.7156,1101.1645
4558,1541.7613,21.6661,2297.7539,1819.5625,1103.7935
4559,1490.7673,8.0185,2324.7404,1801.0259,1105.3214
4560,1485.688,419.1993,916.437,1788.3423,1106.3588
4561,1468.4171,384.4114,929.1206,1762.2142,1107.684
4562,1315.6683,361.1683,955.2487,1746.6774,1108.8946
4563,2255.174,351.668,970.7855,1724.9773,1110.7174
4564,1991.5261,326.3856,992.4856,1710.9218,1112.5687
4565,1802.315,308.8214,1006.5411,1692.6795,1113.8264
4566,1790.8766,285.2694,1024.7834,1662.8974,1114.8484
4567,1728.5644,268.7085,1054.5655,1644.5868,1116.6511
4568,1675.2583,236.7462,1072.8761,1615.5005,1117.8868
4569,1690.9689,224.5615,1101.9624,1596.919,1119.864
4570,1663.8965,208.7086,1120.5439,1573.0502,1121.3193
4571,1670.7682,173.34,1144.4127,1550.029,1122.7193
4572,1672.8857,164.2262,1167.4339,1524.3831,1124.3609
4573,1596.3351,148.46,1193.0798,1509.8652,1125.7874
4574,1306.8344,104.7038,1207.5977,1480.0955,1127.2071
4575,1284.8682,96.5692,1237.3674,1453.8384,1129.0991
4576,1282.6793,89.8138,1263.6245,410.1701,1130.9553
4577,1305.8136,35.5062,2307.2928,390.4111,1132.2544
4578,1289.0011,33.1296,2327.0518,369.1979,1134.1646
4579,837.519,29.7397,2348.265,351.5848,1135.8082
4580,833.7758,394.4002,911.9128,340.6975,1137.2141
4581,749.1343,392.788,949.5785,289.3334,1140.1263
4582,606.0985,393.7383,922.8001,313.9191,1138.6993
4583,1670.3647,334.0583,998.2779,252.3303,1142.6975
4584,1617.1979,325.7768,1011.1673,241.5022,1144.5654
4585,1609.2068,336.899,974.1642,265.2197,1141.2704
4586,1590.3284,271.394,1067.7637,184.8137,1148.5804
4587,1495.3033,278.6555,1021.9954,213.7585,1145.7041
4588,1448.4049,273.9926,1049.7391,195.7339,1147.4637
4589,1131.4378,217.0316,1078.6839,172.0932,1149.5932
4590,1115.9194,205.8732,1114.0779,135.5175,1152.9898
4591,941.8669,215.8683,1091.4044,149.4197,1151.116
4592,959.03,155.0034,1127.9801,109.6356,1154.1119
4593,689.9633,154.9868,1153.862,97.0685,1155.6632
4594,582.9001,146.69,1166.4291,74.1315,1157.1317
4595,595.8279,94.007,1208.9349,42.6024,1159.946
4596,530.7686,96.28,1189.3661,54.5627,1158.469
4597,498.8717,92.3727,1220.8952,30.9397,1161.2493
4598,301.7896,36.2846,1232.5579,9.1014,1162.3238
4599,133.9167,23.4868,1254.3962,2938.3995,0
4600,0,2.3215,5165.0981,2910.0821,1.9465
4601,858.6832,356.78,3773.5194,2863.129,5.0112
4602,816.7619,358.0879,3748.8187,2885.3814,3.3812
4603,787.0988,351.506,3795.7718,2839.4063,6.5544
4604,717.9338,301.0172,3819.4945,2817.1171,8.4415
4605,706.584,295.3707,3841.7837,2787.6096,9.6415
4606,652.2332,282.8217,3871.2912,2773.5586,11.149
4607,676.8424,228.4465,3912.0162,2724.3608,15.0269
4608,621.389,241.4277,3885.3422,2746.8846,13.0426
4609,563.2531,211.7984,3934.54,2697.875,16.089
4610,585.4414,185.8049,3961.0258,2677.813,18.0469
4611,394.8568,167.493,3981.0878,2665.0386,19.1733
4612,395.7537,154.0219,3993.8622,2639.5405,20.6472
4613,365.05,132.7421,4019.3603,2614.5898,21.8891
4614,292.5476,114.2105,4044.311,2598.0858,22.9266
4615,134.3842,89.462,4060.815,2571.7517,23.9697
4616,85.508,59.8189,4087.1491,2547.899,25.679
4617,76.2571,57.997,4111.0018,2529.3507,27.6675
4618,0,5.8929,4129.5501,1490.5214,28.822
4619,3835.4056,363.2434,870.0426,1444.8199,31.2421
4620,3823.9414,364.4667,854.3198,1474.7986,30.0595
4621,3596.3522,348.5552,900.0213,1427.876,32.3645
4622,3651.1201,302.8069,945.8804,1385.885,35.8563
4623,3589.5595,303.7782,916.9652,1398.9608,34.3308
4624,3545.6388,285.095,958.9562,1372.5881,37.2146
4625,3562.1794,240.778,998.2209,1322.0803,40.4755
4626,3555.9866,248.9766,972.2531,1346.6203,38.8595
4627,3559.2844,215.1657,1022.7609,1296.655,41.5342
4628,3537.7713,188.1898,1048.1862,1281.9891,43.4656
4629,3405.4876,178.9379,1062.8521,1268.5846,44.9269
4630,3338.1729,156.575,1076.2566,1251.502,46.4651
4631,3322.5133,128.621,1093.3392,1224.5572,47.7603
4632,3331.4445,117.4019,1120.284,1198.2005,49.1266
4633,3322.5011,97.6112,1146.6407,1175.5857,50.6431
4634,3272.6065,70.7479,1169.2555,1147.2047,51.9645
4635,3221.5375,50.4353,1197.6365,1120.2087,53.2125
4636,3054.3471,29.0912,1224.6325,1109.1784,55.0404
4637,3066.1868,11.2548,1235.6628,1088.0013,56.9284
4638,2754.1404,406.3254,845.5443,37.3106,58.2889
4639,2593.4387,381.2251,868.2337,23.6491,59.9726
4640,2527.1055,367.9853,881.8952,5.491,61.8369
4641,3416.7142,347.9113,900.0533,3228.7554,1080
4642,3410.9452,324.2548,916.7889,3214.0852,1081.2832
4643,3414.8835,307.3674,931.4591,3196.6301,1082.4775
4644,3259.8932,287.4171,948.9142,3175.3101,1083.9259
4645,3205.3486,264.4348,970.2342,3158.0663,1085.3648
4646,3124.2897,248.546,987.478,3138.7079,1086.7506
4647,3135.8427,229.6606,1006.8364,3113.8131,1088.0618
4648,3154.1505,204.8073,1031.7312,3088.9937,1089.3025
4649,3132.2367,186.371,1056.5506,3071.2049,1090.6732
4650,3022.2883,175.0071,1074.3394,3056.1683,1092.2346
4651,3039.525,148.1002,1089.376,3039.5419,1093.3212
4652,2617.3289,128.222,1106.0024,3026.4893,1094.5012
4653,2567.038,114.2808,1119.055,3005.3033,1095.7668
4654,2551.662,81.5082,1140.241,2990.3463,1097.2235
4655,2543.8128,62.6397,1155.198,2960.5606,1099.035
4656,2540.8331,52.0035,1184.9837,2939.4921,1100.7985
4657,2357.9337,14.264,1206.0522,2914.9612,1102.3668
4658,2352.1825,416.4293,848.4614,1831.1505,1104.2064
4659,2289.5526,408.8717,877.3109,1801.8643,1106.0004
4660,2155.9155,370.6049,906.5971,1772.1063,1107.6248
4661,3167.2215,356.2563,936.3551,1743.2115,1109.2818
4662,3140.498,349.2711,965.2499,1723.0601,1110.6956
4663,3116.4483,312.444,985.4013,1705.3397,1112.0642
